verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
2,800000,10,5,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,False,250.0,-10.043347643779413,4.639205932438371,0.02199475467205048,0.00012878880079369992,0.02199475467205048,0.9099692821502684
2,1200000,10,5,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,False,250.0,-9.972866049994767,4.332822365594625,0.02179240249097348,1.2554779459605925e-05,0.02179240249097348,1.3740773121515908
2,1600000,10,5,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,False,250.0,-9.264406334316023,3.5488206186804057,0.019663410261273384,3.4684389902395205e-06,0.019663410261273384,1.834872535864512
2,2000000,10,5,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,True,250.0,-7.527060234622247,3.2561178664789354,0.017867479473352432,1.564430817779794e-06,0.017867479473352432,2.2993417978286743
2,400000,10,5,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-10.04127135520168,4.812002437172799,0.034619905054569244,1.6145084373420104e-05,0.034619905054569244,0.454192324479421
2,800000,10,5,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.599023587778849,3.9820909136809006,0.03392060846090317,2.677332849998493e-05,0.03392060846090317,0.9084061026573179
2,1200000,10,5,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.644108091951242,3.7282893921440934,0.03426219895482063,2.8001645659969654e-06,0.03426219895482063,1.3652599811553956
2,1600000,10,5,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,False,250.0,-8.556119496480877,3.6788702603761534,0.033453743904829025,4.616194473783254e-06,0.033453743904829025,1.8223215381304425
2,2000000,10,5,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,250,1.0,1.0,True,250.0,-7.91153942122957,3.4931666516534903,0.033282965421676636,1.7161814866994973e-06,0.033282965421676636,2.2901153802871703
0,500000,5,5,False,0.01,False,1,,1,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Reacher-v2,250,1.0,1.0,True,250.0,-41.55804931228136,2.406703095336593,0.6953156590461731,0.6827174425125122,0.680561363697052,0.002095635732014974
